Date,Action,Ticker,Shares,Price,Value,Slippage,Trigger,Module,Regime,PDS_Status,Beta
2025-07-07,SELL,ANET,56061.8041,101.47,5688591.33,5688.59,KILL_CHAIN beta=1.91,PDS_KILL_CHAIN,RISK_ON,DELEVERAGE_1,1.91
2025-07-07,SELL,BTC,1441.538306,108299.85,156118384.55,156118.38,EDR/PDS crypto kill-chain target=2.0% delev=0.18 micro=0.03 pds=DELEVERAGE_1,CRYPTO_KILL_CHAIN,RISK_ON,DELEVERAGE_1,
2025-07-08,CDF_RESET,ANET,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,WARNING,
2025-07-08,CDF_RESET,ETN,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,WARNING,
2025-07-08,BUY,TSLA,22914.5937,297.81,6824195.09,6824.2,PDS→WARNING,ARES,RISK_ON,WARNING,
2025-07-08,BUY,NVDA,54511.9348,159.97,8720460.59,8720.46,PDS→WARNING,ARES,RISK_ON,WARNING,
2025-07-08,BUY,AMD,36251.6498,137.82,4996202.64,4996.2,PDS→WARNING,ARES,RISK_ON,WARNING,
2025-07-08,BUY,PLTR,38977.9355,139.71,5445607.63,5445.61,PDS→WARNING,ARES,RISK_ON,WARNING,
2025-07-08,BUY,MU,37202.6478,124.24,4622046.67,4622.05,PDS→WARNING,ARES,RISK_ON,WARNING,
2025-07-08,BUY,ANET,49157.1095,103.39,5082353.52,5082.35,PDS→WARNING,ARES,RISK_ON,WARNING,
2025-07-08,BUY,AVGO,27863.9383,270.25,7530229.33,7530.23,PDS→WARNING,ARES,RISK_ON,WARNING,
2025-07-08,BUY,MRVL,75425.2933,71.76,5412218.25,5412.22,PDS→WARNING,ARES,RISK_ON,WARNING,
2025-07-08,BUY,ARM,34380.4194,147.79,5081081.95,5081.08,PDS→WARNING,ARES,RISK_ON,WARNING,
2025-07-08,BUY,BTC,1438.297538,108950.27,156702910.01,156702.91,Monthly rebal crypto=20.0%,MASTER_ENGINE,RISK_ON,WARNING,
2025-07-09,CDF_RESET,AVGO,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,WARNING,
2025-07-10,BUY,NVDA,36140.7279,164.07,5929708.21,2964.85,CDF/target update,MASTER_ENGINE,RISK_ON,WARNING,
2025-07-10,BUY,ALAB,57526.3818,97.02,5581209.36,2790.6,CDF/target update,MASTER_ENGINE,RISK_ON,WARNING,
2025-07-10,BUY,MU,38089.0771,122.93,4682352.16,2341.18,CDF/target update,MASTER_ENGINE,RISK_ON,WARNING,
2025-07-10,BUY,AVGO,18898.8019,273.83,5175048.87,2587.52,CDF/target update,MASTER_ENGINE,RISK_ON,WARNING,
2025-07-10,BUY,ETN,20200.3095,354.51,7161296.36,3580.65,CDF/target update,MASTER_ENGINE,RISK_ON,WARNING,
2025-07-10,BUY,VRT,62714.8612,120.61,7564181.56,3782.09,CDF/target update,MASTER_ENGINE,RISK_ON,WARNING,
2025-07-14,BUY,TSLA,42570.2524,316.9,13490512.73,13490.51,CDF/target update,MASTER_ENGINE,RISK_ON,WARNING,
2025-07-14,BUY,NVDA,79744.4982,164.04,13081505.97,13081.51,CDF/target update,MASTER_ENGINE,RISK_ON,WARNING,
2025-07-14,BUY,AMD,71251.1657,146.24,10419770.86,10419.77,CDF/target update,MASTER_ENGINE,RISK_ON,WARNING,
2025-07-14,BUY,PLTR,68546.0237,149.15,10223639.02,10223.64,CDF/target update,MASTER_ENGINE,RISK_ON,WARNING,
2025-07-14,BUY,ALAB,83788.0866,90.32,7567739.96,7567.74,CDF/target update,MASTER_ENGINE,RISK_ON,WARNING,
2025-07-14,BUY,MU,77458.0433,118.44,9173987.23,9173.99,CDF/target update,MASTER_ENGINE,RISK_ON,WARNING,
2025-07-14,BUY,ANET,99763.5998,108.37,10811381.58,10811.38,CDF/target update,MASTER_ENGINE,RISK_ON,WARNING,
2025-07-14,BUY,AVGO,37568.5609,274.03,10294850.79,10294.85,CDF/target update,MASTER_ENGINE,RISK_ON,WARNING,
2025-07-14,BUY,MRVL,165941.3548,72.37,12009787.79,12009.79,CDF/target update,MASTER_ENGINE,RISK_ON,WARNING,
2025-07-14,BUY,ARM,65757.2112,144.54,9504546.87,9504.55,CDF/target update,MASTER_ENGINE,RISK_ON,WARNING,
2025-07-14,BUY,ETN,15737.9715,357.14,5620675.7,5620.68,CDF/target update,MASTER_ENGINE,RISK_ON,WARNING,
2025-07-14,BUY,VRT,39850.0149,124.61,4965658.09,4965.66,CDF/target update,MASTER_ENGINE,RISK_ON,WARNING,
2025-07-15,CDF_RESET,AVGO,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,WARNING,
2025-07-17,CDF_RESET,ALAB,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-07-17,CDF_RESET,ETN,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-07-21,CDF_RESET,PLTR,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-07-21,CDF_RESET,ALAB,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-07-23,CDF_RESET,TSLA,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-07-23,CDF_RESET,NVDA,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-07-24,SELL_CALL,ALAB,,,87939.48,,Gain=38%,PERM,RISK_ON,NORMAL,
2025-07-25,CDF_RESET,ETN,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-07-25,CDF_RESET,VRT,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-07-28,CDF_RESET,TSLA,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-07-28,CDF_RESET,ARM,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-07-29,CDF_RESET,AVGO,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-07-30,CDF_RESET,MRVL,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-08-01,CDF_RESET,AVGO,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-08-05,CDF_RESET,MRVL,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-08-06,CDF_RESET,AVGO,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-08-06,BUY,BTC,62.643789,115028.0,7205789.71,7205.79,Monthly rebal crypto=20.0%,MASTER_ENGINE,RISK_ON,NORMAL,
2025-08-07,CDF_RESET,AMD,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-08-08,CDF_RESET,AVGO,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-08-08,CDF_RESET,VRT,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-08-11,CDF_RESET,MU,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-08-12,CDF_RESET,NVDA,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-08-12,CDF_RESET,AVGO,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-08-13,CDF_RESET,MRVL,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-08-14,CDF_RESET,TSLA,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-08-21,CDF_RESET,MU,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-08-22,CDF_RESET,TSLA,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-08-27,CDF_RESET,MU,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-09-03,SELL,ALAB,161665.045,176.61,28551663.7,28551.66,Regime→WATCH,MASTER_ENGINE,WATCH,NORMAL,
2025-09-03,SELL,ANET,69812.8145,137.38,9590884.8,9590.88,Regime→WATCH,MASTER_ENGINE,WATCH,NORMAL,
2025-09-03,BUY,MRVL,125271.0581,62.19,7790966.29,7790.97,Regime→WATCH,ARES,WATCH,NORMAL,
2025-09-05,CDF_RESET,TSLA,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,WATCH,NORMAL,
2025-09-05,CDF_RESET,MU,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,WATCH,NORMAL,
2025-09-05,CDF_RESET,AVGO,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,WATCH,NORMAL,
2025-09-05,SELL_CALL,ALAB,,,77453.75,,Gain=117%,PERM,WATCH,NORMAL,
2025-09-05,SELL_CALL,ANET,,,88199.86,,Gain=45%,PERM,WATCH,NORMAL,
2025-09-10,CDF_RESET,ARM,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,WATCH,NORMAL,
2025-09-11,CDF_RESET,TSLA,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,WATCH,NORMAL,
2025-09-12,CDF_RESET,PLTR,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,WATCH,NORMAL,
2025-09-15,CDF_RESET,VRT,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,WATCH,NORMAL,
2025-09-18,CDF_RESET,PLTR,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,WATCH,NORMAL,
2025-09-18,CDF_RESET,VRT,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,WATCH,NORMAL,
2025-09-22,CDF_RESET,MRVL,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-09-22,CDF_RESET,VRT,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-09-22,SELL,TSLA,28652.6333,434.21,12441259.67,12441.26,Regime→RISK_ON,MASTER_ENGINE,RISK_ON,NORMAL,
2025-09-22,SELL,ALAB,33495.3994,237.3,7948458.39,7948.46,Regime→RISK_ON,MASTER_ENGINE,RISK_ON,NORMAL,
2025-09-22,SELL,MU,62537.5361,164.38,10280013.05,10280.01,Regime→RISK_ON,MASTER_ENGINE,RISK_ON,NORMAL,
2025-09-22,BUY,BTC,160.100266,112748.51,18051066.14,18051.07,Monthly rebal crypto=20.0%,MASTER_ENGINE,RISK_ON,NORMAL,
2025-09-24,CDF_RESET,ARM,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-09-30,CDF_RESET,NVDA,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-10-02,CDF_RESET,AMD,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-10-06,CDF_RESET,AMD,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-10-06,SELL,BTC,1646.809971,124752.53,205443712.36,205443.71,EDR/PDS crypto kill-chain target=2.0% delev=0.55 micro=0.64 pds=NORMAL,CRYPTO_KILL_CHAIN,RISK_ON,NORMAL,
2025-10-07,BUY,NVDA,35643.268,185.02,6594706.17,6594.71,Regime→WATCH,ARES,WATCH,NORMAL,
2025-10-07,SELL,AMD,45223.0947,211.51,9565136.5,9565.14,Regime→WATCH,MASTER_ENGINE,WATCH,NORMAL,
2025-10-07,BUY,ALAB,29037.8045,212.1,6158918.52,6158.92,Regime→WATCH,ARES,WATCH,NORMAL,
2025-10-07,SELL,MRVL,114395.4954,86.81,9930272.95,9930.27,Regime→WATCH,MASTER_ENGINE,WATCH,NORMAL,
2025-10-08,CDF_RESET,NVDA,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,WATCH,NORMAL,
2025-10-08,CDF_RESET,PLTR,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,WATCH,NORMAL,
2025-10-09,CDF_RESET,ARM,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,WATCH,NORMAL,
2025-10-13,CDF_RESET,AVGO,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,WATCH,NORMAL,
2025-10-17,SELL_CALL,TSLA,,,172711.08,,Gain=39%,PERM,WATCH,NORMAL,
2025-10-17,SELL_CALL,AMD,,,152386.1,,Gain=75%,PERM,WATCH,NORMAL,
2025-10-17,SELL_CALL,PLTR,,,134585.92,,Gain=32%,PERM,WATCH,NORMAL,
2025-10-17,SELL_CALL,ALAB,,,75516.89,,Gain=48%,PERM,WATCH,NORMAL,
2025-10-17,SELL_CALL,MU,,,158672.44,,Gain=74%,PERM,WATCH,NORMAL,
2025-10-17,SELL_CALL,ANET,,,136062.23,,Gain=45%,PERM,WATCH,NORMAL,
2025-10-17,SELL_CALL,AVGO,,,191174.55,,Gain=35%,PERM,WATCH,NORMAL,
2025-10-17,SELL_CALL,ETN,,,88325.3,,CDF=0.80,PERM,WATCH,NORMAL,
2025-10-17,SELL_CALL,VRT,,,125706.78,,Gain=53%,PERM,WATCH,NORMAL,
2025-10-28,CDF_RESET,AVGO,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,WATCH,NORMAL,
2025-10-29,CDF_RESET,NVDA,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-10-29,SELL,AMD,36714.8504,264.33,9704835.91,9704.84,Regime→RISK_ON,MASTER_ENGINE,RISK_ON,NORMAL,
2025-10-29,BUY,ALAB,53799.7046,173.62,9340704.45,9340.7,Regime→RISK_ON,ARES,RISK_ON,NORMAL,
2025-10-29,SELL,MU,52734.4749,226.44,11941371.65,11941.37,Regime→RISK_ON,MASTER_ENGINE,RISK_ON,NORMAL,
2025-10-29,SELL,AVGO,15074.7333,384.44,5795277.14,5795.28,Regime→RISK_ON,MASTER_ENGINE,RISK_ON,NORMAL,
2025-10-29,SELL,VRT,47033.7097,199.15,9366682.61,9366.68,Regime→RISK_ON,MASTER_ENGINE,RISK_ON,NORMAL,
2025-10-29,BUY,BTC,1913.765535,110055.3,210620049.05,210620.05,Monthly rebal crypto=20.0%,MASTER_ENGINE,RISK_ON,NORMAL,
2025-10-31,CDF_RESET,PLTR,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-11-04,CDF_RESET,NVDA,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-11-10,CDF_RESET,NVDA,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-11-10,CDF_RESET,ALAB,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-11-10,CDF_RESET,MRVL,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-11-12,CDF_RESET,MRVL,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,NORMAL,
2025-11-20,SELL,ALAB,83435.855,139.29,11621779.68,17432.67,KILL_CHAIN beta=7.30,PDS_KILL_CHAIN,RISK_ON,DELEVERAGE_1,7.3
2025-11-20,SELL,AMD,70646.7153,206.02,14554636.59,21831.95,KILL_CHAIN beta=6.44,PDS_KILL_CHAIN,RISK_ON,DELEVERAGE_1,6.44
2025-11-20,SELL,MRVL,226495.7957,76.59,17346525.91,26019.79,KILL_CHAIN beta=5.41,PDS_KILL_CHAIN,RISK_ON,DELEVERAGE_1,5.41
2025-11-20,SELL,MU,102320.8177,201.2,20587372.89,30881.06,KILL_CHAIN beta=5.00,PDS_KILL_CHAIN,RISK_ON,DELEVERAGE_1,5.0
2025-11-20,SELL,VRT,72528.1997,159.51,11569154.23,17353.73,KILL_CHAIN beta=4.76,PDS_KILL_CHAIN,RISK_ON,DELEVERAGE_1,4.76
2025-11-20,SELL,ARM,58203.4159,132.53,7713698.63,11570.55,KILL_CHAIN beta=4.61,PDS_KILL_CHAIN,RISK_ON,DELEVERAGE_1,4.61
2025-11-20,SELL,TSLA,52500.8367,395.23,20749906.25,31124.86,KILL_CHAIN beta=4.34,PDS_KILL_CHAIN,RISK_ON,DELEVERAGE_1,4.34
2025-11-20,SELL,PLTR,102205.7184,155.74,15918029.12,23877.04,KILL_CHAIN beta=4.22,PDS_KILL_CHAIN,RISK_ON,DELEVERAGE_1,4.22
2025-11-20,SELL,ANET,84404.3272,119.59,10093913.18,15140.87,KILL_CHAIN beta=4.20,PDS_KILL_CHAIN,RISK_ON,DELEVERAGE_1,4.2
2025-11-20,SELL,AVGO,79934.0169,345.43,27611853.27,41417.78,KILL_CHAIN beta=4.12,PDS_KILL_CHAIN,RISK_ON,DELEVERAGE_1,4.12
2025-11-20,SELL,NVDA,203469.0658,180.62,36750615.83,55125.92,KILL_CHAIN beta=3.24,PDS_KILL_CHAIN,RISK_ON,DELEVERAGE_1,3.24
2025-11-20,SELL,ETN,36310.6433,327.17,11879747.0,17819.62,KILL_CHAIN beta=2.47,PDS_KILL_CHAIN,RISK_ON,DELEVERAGE_1,2.47
2025-11-20,SELL,BTC,1860.05278,86631.9,161139903.57,241709.86,EDR/PDS crypto kill-chain target=2.0% delev=0.17 micro=0.03 pds=DELEVERAGE_1,CRYPTO_KILL_CHAIN,RISK_ON,DELEVERAGE_1,
2025-11-24,CDF_RESET,AVGO,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,WATCH,DELEVERAGE_1,
2025-11-26,BUY,TSLA,15323.9138,426.58,6536874.94,6536.87,PDS→WARNING,ARES,WATCH,WARNING,
2025-11-26,BUY,NVDA,67205.7432,180.24,12113176.85,12113.18,PDS→WARNING,ARES,WATCH,WARNING,
2025-11-26,BUY,AMD,28610.1794,214.24,6129444.98,6129.44,PDS→WARNING,ARES,WATCH,WARNING,
2025-11-26,BUY,PLTR,32764.5294,165.77,5431376.18,5431.38,PDS→WARNING,ARES,WATCH,WARNING,
2025-11-26,BUY,ANET,41872.0415,127.65,5344966.16,5344.97,PDS→WARNING,ARES,WATCH,WARNING,
2025-11-26,BUY,ARM,40169.5943,132.61,5326889.92,5326.89,PDS→WARNING,ARES,WATCH,WARNING,
2025-11-26,BUY,BTC,2017.951805,90518.37,182661702.42,182661.7,Monthly rebal crypto=20.0%,MASTER_ENGINE,WATCH,WARNING,
2025-11-28,BUY,TSLA,12996.1324,430.17,5590546.46,5590.55,CDF/target update,MASTER_ENGINE,WATCH,WARNING,
2025-11-28,BUY,NVDA,48839.7361,176.98,8643683.85,8643.68,CDF/target update,MASTER_ENGINE,WATCH,WARNING,
2025-11-28,BUY,ALAB,37791.7759,157.57,5954850.4,5954.85,CDF/target update,MASTER_ENGINE,WATCH,WARNING,
2025-11-28,BUY,MU,29096.6072,236.29,6875098.61,6875.1,CDF/target update,MASTER_ENGINE,WATCH,WARNING,
2025-11-28,BUY,AVGO,23533.0056,401.35,9444937.46,9444.94,CDF/target update,MASTER_ENGINE,WATCH,WARNING,
2025-11-28,BUY,MRVL,79703.1616,89.29,7116776.86,7116.78,CDF/target update,MASTER_ENGINE,WATCH,WARNING,
2025-11-28,BUY,ETN,17574.9912,344.81,6060117.41,6060.12,CDF/target update,MASTER_ENGINE,WATCH,WARNING,
2025-11-28,BUY,VRT,33695.2857,179.69,6054612.4,6054.61,CDF/target update,MASTER_ENGINE,WATCH,WARNING,
2025-12-01,BUY,TSLA,25382.7808,430.14,10918149.69,10918.15,CDF/target update,MASTER_ENGINE,WATCH,WARNING,
2025-12-01,BUY,NVDA,70664.0745,179.9,12712484.91,12712.48,CDF/target update,MASTER_ENGINE,WATCH,WARNING,
2025-12-01,BUY,AMD,54676.0205,219.76,12015601.97,12015.6,CDF/target update,MASTER_ENGINE,WATCH,WARNING,
2025-12-01,BUY,PLTR,75028.3218,167.49,12566494.03,12566.49,CDF/target update,MASTER_ENGINE,WATCH,WARNING,
2025-12-01,BUY,MU,31951.8799,240.26,7676821.88,7676.82,CDF/target update,MASTER_ENGINE,WATCH,WARNING,
2025-12-01,BUY,ANET,99983.7262,128.11,12808915.23,12808.92,CDF/target update,MASTER_ENGINE,WATCH,WARNING,
2025-12-01,BUY,AVGO,34128.625,384.54,13123686.34,13123.69,CDF/target update,MASTER_ENGINE,WATCH,WARNING,
2025-12-01,BUY,MRVL,83401.1137,90.99,7588579.98,7588.58,CDF/target update,MASTER_ENGINE,WATCH,WARNING,
2025-12-01,BUY,ARM,66879.7486,135.01,9029434.49,9029.43,CDF/target update,MASTER_ENGINE,WATCH,WARNING,
2025-12-01,BUY,ETN,15755.1332,338.65,5335538.76,5335.54,CDF/target update,MASTER_ENGINE,WATCH,WARNING,
2025-12-01,BUY,VRT,34734.1193,179.18,6223567.56,6223.57,CDF/target update,MASTER_ENGINE,WATCH,WARNING,
2025-12-01,SELL_CALL,AMD,,,120576.58,,Gain=33%,PERM,WATCH,WARNING,
2025-12-01,SELL_CALL,MU,,,107288.47,,Gain=57%,PERM,WATCH,WARNING,
2025-12-01,SELL_CALL,ETN,,,66367.56,,CDF=0.80,PERM,WATCH,WARNING,
2025-12-01,SELL_CALL,VRT,,,78116.76,,Gain=31%,PERM,WATCH,WARNING,
2025-12-03,CDF_RESET,MRVL,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,WATCH,WARNING,
2025-12-04,CDF_RESET,TSLA,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,WATCH,WARNING,
2025-12-04,CDF_RESET,VRT,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,WATCH,WARNING,
2025-12-05,CDF_RESET,ALAB,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,WATCH,WARNING,
2025-12-10,CDF_RESET,PLTR,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,WARNING,
2025-12-10,CDF_RESET,MRVL,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,WARNING,
2025-12-10,CDF_RESET,VRT,,,0.0,,Outperformed QQQ by ≥5pp over 15d (THB §7.1),CDF,RISK_ON,WARNING,
2025-12-10,BUY,ALAB,40994.9297,164.32,6736081.97,3368.04,CDF/target update,MASTER_ENGINE,RISK_ON,WARNING,
2025-12-10,SELL,ETN,20432.8915,352.35,7199556.27,3599.78,CDF/target update,PDS,RISK_ON,WARNING,
2025-12-12,SELL,ALAB,83519.3535,148.85,12431856.28,6215.93,KILL_CHAIN beta=7.07,PDS_KILL_CHAIN,RISK_ON,DELEVERAGE_1,7.07
2025-12-12,SELL,AMD,81672.9091,210.78,17215015.68,8607.51,KILL_CHAIN beta=6.14,PDS_KILL_CHAIN,RISK_ON,DELEVERAGE_1,6.14
2025-12-12,SELL,MU,80286.0964,240.94,19344244.96,9672.12,KILL_CHAIN beta=5.06,PDS_KILL_CHAIN,RISK_ON,DELEVERAGE_1,5.06
2025-12-12,SELL,MRVL,185448.0177,84.33,15638289.78,7819.14,KILL_CHAIN beta=4.61,PDS_KILL_CHAIN,RISK_ON,DELEVERAGE_1,4.61
2025-12-12,SELL,VRT,65277.3788,161.23,10524778.08,5262.39,KILL_CHAIN beta=4.39,PDS_KILL_CHAIN,RISK_ON,DELEVERAGE_1,4.39
2025-12-12,SELL,PLTR,130114.9361,183.57,23885199.77,11942.6,KILL_CHAIN beta=3.99,PDS_KILL_CHAIN,RISK_ON,DELEVERAGE_1,3.99
2025-12-12,SELL,ARM,99459.2505,130.89,13018221.24,6509.11,KILL_CHAIN beta=3.93,PDS_KILL_CHAIN,RISK_ON,DELEVERAGE_1,3.93
2025-12-12,SELL,TSLA,63950.6375,458.96,29350784.05,14675.39,KILL_CHAIN beta=3.87,PDS_KILL_CHAIN,RISK_ON,DELEVERAGE_1,3.87
2025-12-12,SELL,AVGO,57950.2066,358.49,20774604.36,10387.3,KILL_CHAIN beta=3.62,PDS_KILL_CHAIN,RISK_ON,DELEVERAGE_1,3.62
2025-12-12,SELL,ANET,143732.4431,124.76,17932059.91,8966.03,KILL_CHAIN beta=3.52,PDS_KILL_CHAIN,RISK_ON,DELEVERAGE_1,3.52
2025-12-12,SELL,NVDA,168902.6968,175.01,29559750.25,14779.88,KILL_CHAIN beta=2.94,PDS_KILL_CHAIN,RISK_ON,DELEVERAGE_1,2.94
2025-12-12,SELL,ETN,24817.9638,330.95,8213456.95,4106.73,KILL_CHAIN beta=2.38,PDS_KILL_CHAIN,RISK_ON,DELEVERAGE_1,2.38
2025-12-12,SELL,BTC,2022.241733,90270.41,182548598.53,91274.3,EDR/PDS crypto kill-chain target=2.0% delev=0.19 micro=0.03 pds=DELEVERAGE_1,CRYPTO_KILL_CHAIN,RISK_ON,DELEVERAGE_1,
2025-12-12,TRIM,SGOL,,,226071.33,,DSHP APPRECIATION: Appreciation Harvest: 28.79%,DSHP,RISK_ON,DELEVERAGE_1,
2025-12-19,BUY,TSLA,14378.8892,481.2,6919121.67,3459.56,PDS→WARNING,ARES,RISK_ON,WARNING,
2025-12-19,BUY,NVDA,52256.0458,180.98,9457310.11,4728.66,PDS→WARNING,ARES,RISK_ON,WARNING,
2025-12-19,BUY,AMD,29785.2318,213.43,6357061.81,3178.53,PDS→WARNING,ARES,RISK_ON,WARNING,
2025-12-19,BUY,PLTR,26633.1846,193.38,5150325.36,2575.16,PDS→WARNING,ARES,RISK_ON,WARNING,
2025-12-19,BUY,ANET,39833.9766,131.12,5223030.81,2611.52,PDS→WARNING,ARES,RISK_ON,WARNING,
2025-12-19,BUY,AVGO,32109.0363,339.0,10884927.06,5442.46,PDS→WARNING,ARES,RISK_ON,WARNING,
2025-12-19,BUY,MRVL,81526.4631,83.99,6847203.45,3423.6,PDS→WARNING,ARES,RISK_ON,WARNING,
2025-12-19,BUY,ARM,67856.1821,114.03,7737640.36,3868.82,PDS→WARNING,ARES,RISK_ON,WARNING,
2025-12-19,BUY,VRT,32158.1247,159.78,5138288.92,2569.14,PDS→WARNING,ARES,RISK_ON,WARNING,
2025-12-19,BUY,BTC,2084.965979,88103.38,183692555.83,91846.28,Monthly rebal crypto=20.0%,MASTER_ENGINE,RISK_ON,WARNING,
2025-12-22,BUY,TSLA,10975.0309,488.73,5363826.95,2681.91,CDF/target update,MASTER_ENGINE,RISK_ON,WARNING,
2025-12-22,BUY,NVDA,37197.1453,183.68,6832373.64,3416.19,CDF/target update,MASTER_ENGINE,RISK_ON,WARNING,
